Date,High,Low,Close,Open
2004-12-08,6359.2,6250.24,6261.52,6333.04
2004-12-09,6319.01,6241.27,6304.27,6259.5
2004-12-10,6336.9,6221.4,6233.54,6328.1
2004-12-13,6274.24,6220.58,6268.72,6231.47
2004-12-14,6331.57,6280.49,6325.53,6280.56
2004-12-15,6423.27,6334.27,6402.29,6334.27
2004-12-16,6437,6373.55,6420.38,6401.19
2004-12-17,6436.08,6329.71,6346.48,6420.9
2004-12-20,6409.52,6345.87,6403,6360.11
2004-12-21,6461.64,6400.56,6451.3,6429.25
2004-12-22,6480.2,6396.43,6413.66,6465.51
2004-12-23,6455.69,6409.29,6441.85,6410.3
2004-12-24,6507.94,6463.18,6498.06,6485.26
2004-12-27,6566.64,6469.96,6513.03,6484.84
2004-12-28,6568.57,6517.9,6563.48,6517.9
2004-12-29,6617.15,6552.06,6567.94,6594.39
2004-12-30,6608.3,6507.3,6522.54,6583.74
2004-12-31,6609.78,6541.38,6602.69,6541.38
2005-01-03,6684.77,6626.49,6679.2,6626.49
2005-01-04,6696.31,6640.9,6651.01,6683.56
2005-01-05,6629.98,6334.74,6458.84,6628.89
2005-01-06,6481.23,6324.53,6367.39,6447.27
2005-01-07,6440.31,6347.5,6420.46,6371.73
2005-01-10,6469.09,6286.85,6308.54,6440.33
2005-01-11,6329.89,6208.82,6222.87,6317.39
2005-01-12,6263.71,6070.33,6102.74,6250.35
2005-01-13,6242.95,6138.05,6221.06,6138.05
2005-01-14,6249.39,6142.34,6173.82,6232.42
2005-01-17,6232.97,6087.55,6194.07,6202.74
2005-01-18,6267.97,6173.09,6192.35,6221.28
2005-01-19,6230.62,6160.4,6173.32,6211.28
2005-01-20,6197.21,6091.08,6183.24,6170.33
2005-01-24,6215.78,6086.73,6106.43,6201.6
2005-01-25,6174,6069.33,6162.98,6093.66
2005-01-27,6252.39,6188.38,6239.43,6188.38
2005-01-28,6432.58,6245.26,6419.09,6245.26
2005-01-31,6565.3,6455.55,6555.94,6463.52
2005-02-01,6586.66,6508.84,6552.47,6565.21
2005-02-02,6600.25,6509.92,6530.06,6560.62
2005-02-03,6632.5,6550.75,6619.97,6550.75
2005-02-04,6684.16,6571.51,6618.23,6635.85
2005-02-07,6658.33,6514.86,6535.17,6652.33
2005-02-08,6573.93,6508.33,6544.77,6528.81
2005-02-09,6613.54,6553.4,6593.53,6556.53
2005-02-10,6608.96,6533.97,6577.83,6600.85
2005-02-11,6640.29,6594.32,6633.76,6594.32
2005-02-14,6719.2,6659.64,6679.33,6673.39
2005-02-15,6694.79,6640.42,6670.06,6694.79
2005-02-16,6714.13,6580.97,6607.78,6673.71
2005-02-17,6599.48,6532.5,6589.29,6598.77
2005-02-18,6642.77,6564.36,6584.32,6595.19
2005-02-21,6602.53,6521.07,6534.68,6585.88
2005-02-22,6603.14,6515.73,6589.41,6531.58
2005-02-23,6607.78,6565.42,6582.5,6593.85
2005-02-24,6621.68,6563.41,6574.21,6616.37
2005-02-25,6622.62,6543.91,6569.72,6588.29
2005-02-28,6721.08,6545.94,6713.86,6584.34
2005-03-01,6725.92,6628.22,6651.08,6725.92
2005-03-02,6708.78,6647.11,6686.89,6658.94
2005-03-03,6794.22,6691.18,6784.72,6700.79
2005-03-04,6864.62,6798.62,6849.48,6798.62
2005-03-07,6902.49,6854.96,6878.98,6863.58
2005-03-08,6929.59,6872.72,6915.09,6885.73
2005-03-09,6954.86,6843.44,6892.82,6895.62
2005-03-10,6917.6,6849.98,6907.65,6888.73
2005-03-11,6948.54,6838.95,6853.73,6921.02
2005-03-14,6882.23,6794.92,6810.04,6854.92
2005-03-15,6823.46,6730.23,6752.45,6815.59
2005-03-16,6806.72,6732.33,6746.88,6757.49
2005-03-17,6737.29,6640.88,6669.52,6719.11
2005-03-18,6710.98,6595.53,6700.34,6664.65
2005-03-21,6734.72,6633.52,6656.69,6716.41
2005-03-22,6656.31,6520.15,6535.45,6655.78
2005-03-23,6568.2,6434.81,6454.46,6533.65
2005-03-24,6514.73,6412.89,6442.87,6456.02
2005-03-28,6555.1,6471.47,6510.74,6471.47
2005-03-29,6512.98,6326.73,6367.86,6512.98
2005-03-30,6400.07,6321.31,6381.4,6371.4
2005-03-31,6509.02,6404.78,6492.82,6404.78
2005-04-01,6618.08,6468.52,6605.04,6506.6
2005-04-04,6649.42,6586.25,6604.42,6616.83
2005-04-05,6621.91,6532.94,6550.29,6611.53
2005-04-06,6617.2,6551.68,6606.41,6555.92
2005-04-07,6644.69,6530.97,6545.64,6629.12
2005-04-08,6560.88,6456.84,6479.54,6544.81
2005-04-11,6477.14,6382.13,6397.52,6477.14
2005-04-12,6472.04,6404.35,6464.61,6407.39
2005-04-13,6515.82,6449.33,6467.92,6466.92
2005-04-15,6339.73,6232.37,6248.34,6339.73
2005-04-18,6220.98,6118.42,6156.78,6220.98
2005-04-19,6269.75,6121.42,6134.86,6181.39
2005-04-20,6259.28,6151.26,6243.74,6169.83
2005-04-21,6305.88,6174.3,6299.2,6249.29
2005-04-22,6374.03,6302.03,6346.57,6329.85
2005-04-25,6391.73,6308.48,6377.85,6338.67
2005-04-26,6377.54,6323.32,6339.98,6374.28
2005-04-27,6358.59,6258.07,6278.5,6323.9
2005-04-28,6293.97,6232.48,6284.2,6271.61
2005-04-29,6288.44,6138.47,6154.44,6283.07
2005-05-02,6223.78,6140.97,6195.15,6183.07
2005-05-03,6246.63,6189.16,6216.77,6200.39
2005-05-04,6295.14,6218.95,6289.55,6218.95
2005-05-05,6391.32,6322.02,6359.65,6322.02
2005-05-06,6404.36,6333.83,6388.48,6367.25
2005-05-09,6487.12,6391.8,6481.35,6391.8
2005-05-10,6494.91,6439.69,6454.71,6486.08
2005-05-11,6456.52,6380.76,6445.13,6420.25
2005-05-12,6482.39,6432.17,6456.82,6442.86
2005-05-13,6463.14,6418.78,6451.54,6447.72
2005-05-16,6532.17,6456.97,6528.03,6456.97
2005-05-17,6568.61,6449.98,6466,6545.22
2005-05-18,6458.29,6380.53,6447,6457.37
2005-05-19,6538.19,6460.24,6478.94,6461.07
2005-05-20,6512.96,6438.6,6499.5,6462.16
2005-05-23,6549.57,6499.21,6539.83,6504.49
2005-05-24,6579.05,6522.8,6565.37,6563.02
2005-05-25,6612.25,6537.61,6597.6,6566.84
2005-05-26,6685.33,6587.57,6670.78,6599.27
2005-05-27,6772.74,6689.14,6707.72,6689.56
2005-05-30,6724.99,6642.61,6663.55,6697.15
2005-05-31,6722.55,6647.7,6715.11,6666.17
2005-06-01,6763.28,6710.37,6729.9,6729.39
2005-06-02,6756.62,6647.36,6655.56,6733.46
2005-06-03,6761.13,6647.69,6748.85,6664.98
2005-06-04,6772.09,6736.59,6753,6744.31
2005-06-06,6813.91,6740.63,6758.19,6747.2
2005-06-07,6795.03,6737.09,6781.25,6756.6
2005-06-08,6862.83,6768.2,6858.24,6768.2
2005-06-09,6862.79,6813.2,6832.53,6858.7
2005-06-10,6883.67,6774.14,6781.99,6833.58
2005-06-13,6843.62,6757.04,6832.68,6790.33
2005-06-14,6865.18,6819.31,6860.18,6847.62
2005-06-15,6916.33,6858.08,6906.98,6876.79
2005-06-16,6933.26,6869.47,6900.41,6906.12
2005-06-17,6921.6,6855.55,6906.52,6913.07
2005-06-20,7001.55,6940.06,6984.55,6940.06
2005-06-21,7083.58,6967.95,7076.52,6985.91
2005-06-22,7167.32,7079.87,7145.34,7079.87
2005-06-23,7156.55,7090.48,7119.76,7142.91
2005-06-24,7178.04,7058.01,7148.62,7104.43
2005-06-27,7228.21,7133.94,7151.08,7136.39
2005-06-28,7175.15,7036.06,7049,7158.66
2005-06-29,7125.21,7034.48,7119.88,7059.37
2005-06-30,7218.28,7154.27,7193.85,7154.27
2005-07-01,7228.57,7154.93,7210.77,7165.45
2005-07-04,7284.41,7186.74,7277.31,7186.74
2005-07-05,7308.72,7209.86,7220.25,7275
2005-07-06,7296.18,7227.22,7287.6,7227.22
2005-07-07,7306.54,7123.11,7145.13,7281.07
2005-07-08,7240.39,7158.14,7212.08,7171.52
2005-07-11,7320.25,7227.51,7306.74,7227.51
2005-07-12,7352.46,7217.6,7303.95,7297.95
2005-07-13,7338.01,7236.78,7247.91,7303.19
2005-07-14,7263.03,7163.85,7187.7,7262.86
2005-07-15,7283.04,7178.09,7271.54,7192.45
2005-07-18,7359.81,7308.87,7347.1,7325.65
2005-07-19,7385.69,7317.85,7346.63,7348.6
2005-07-20,7392.67,7334.48,7342.89,7373.94
2005-07-21,7380.69,7275.59,7304.32,7345.98
2005-07-22,7429.95,7273.19,7423.25,7306.64
2005-07-25,7526.88,7427.65,7505.6,7427.65
2005-07-26,7564.79,7473.24,7552.77,7524.1
2005-07-27,7620.37,7504.96,7605.03,7559.76
2005-07-29,7708.59,7545.79,7635.42,7556.17
2005-08-01,7681.11,7596.74,7669.45,7632.01
2005-08-02,7762.8,7683.13,7756.04,7683.13
2005-08-03,7843.77,7740.83,7756.47,7774.29
2005-08-04,7826.36,7756.97,7797.08,7810.05
2005-08-05,7817.61,7738.64,7754,7806.11
2005-08-08,7781.04,7594.94,7606.17,7760.67
2005-08-09,7686.85,7559.8,7595.57,7617.46
2005-08-10,7741.35,7615.9,7729.82,7615.9
2005-08-11,7842.55,7727.5,7816.51,7749.01
2005-08-12,7861.26,7755.58,7767.49,7835.7
2005-08-16,7828.01,7737.76,7768.24,7774.27
2005-08-17,7870.62,7735.37,7859.53,7771.78
2005-08-18,7921.39,7791.91,7811.33,7902.84
2005-08-19,7867.89,7760.69,7780.76,7817.74
2005-08-22,7846.02,7711.18,7750.6,7814.93
2005-08-23,7770.83,7601.34,7615.99,7764.86
2005-08-24,7639.68,7537.5,7612,7615.68
2005-08-25,7672.18,7595.84,7660.42,7651.11
2005-08-26,7732.31,7644.41,7680.22,7701.07
2005-08-29,7699.56,7566.21,7634.43,7693
2005-08-30,7758.36,7679.44,7745,7681.67
2005-08-31,7807.67,7726.98,7805.43,7746.8
2005-09-01,7902.19,7818.9,7876.15,7818.9
2005-09-02,7928.07,7836.34,7899.77,7888.11
2005-09-05,7983.33,7901.35,7925.24,7901.35
2005-09-06,7976.4,7914.41,7946.78,7931.42
2005-09-08,8060.26,7957.35,8052.56,7957.35
2005-09-09,8077.74,8015.75,8060.01,8060.89
2005-09-12,8142.81,8072.99,8138.42,8072.99
2005-09-13,8202.04,8121.08,8193.96,8137.39
2005-09-14,8260.01,8144.32,8189.48,8207.53
2005-09-15,8294.24,8203.77,8283.76,8208.21
2005-09-16,8388.8,8268.6,8380.96,8296.88
2005-09-19,8461.1,8382.96,8444.84,8399.51
2005-09-20,8515.5,8376.12,8500.28,8412.71
2005-09-21,8521.75,8261.58,8487.14,8499.33
2005-09-22,8519.6,8186.13,8221.64,8480.62
2005-09-23,8327.35,8121.81,8222.59,8255.05
2005-09-26,8487.36,8280.06,8478.91,8280.06
2005-09-27,8585.76,8444.98,8525.52,8497.25
2005-09-28,8613.83,8475.68,8606.03,8535.81
2005-09-29,8722.17,8588.47,8650.17,8588.47
2005-09-30,8683.57,8527.38,8634.48,8672.66
2005-10-03,8725.75,8662.99,8697.65,8662.99
2005-10-04,8808.83,8706.7,8799.96,8706.7
2005-10-05,8821.84,8695.69,8724.47,8815.67
2005-10-06,8693.2,8508.43,8528.7,8693.2
2005-10-07,8586.43,8410.69,8491.56,8525.8
2005-10-10,8564.85,8465.9,8483.86,8516.44
2005-10-11,8563.85,8381.96,8540.56,8547.95
2005-10-13,8547.8,8346.32,8376.9,8520.48
2005-10-14,8396.42,8180.1,8201.73,8389.45
2005-10-17,8254.8,8131.77,8202.62,8230.47
2005-10-18,8317.38,8067.91,8122.25,8232.26
2005-10-19,8084.79,7922.89,7971.06,8066.06
2005-10-20,8134.83,7838.02,7935.12,8075.82
2005-10-21,8080.77,7901.14,8068.95,7930.5
2005-10-24,8126.27,7898.41,7920.8,8096.49
2005-10-25,8074.08,7921.44,7991.74,7974.17
2005-10-26,8047.86,7951.05,7974.69,7996.92
2005-10-27,7994.82,7766.99,7798.49,7989.35
2005-10-28,7795.03,7656.15,7685.64,7795.03
2005-10-31,7905.7,7717.07,7892.32,7717.07
2005-11-01,8023.52,7914.77,7944.1,7989.86
2005-11-02,8086.84,7891.23,8072.75,7953.28
2005-11-07,8216.42,8049.65,8206.83,8083.59
2005-11-08,8353.1,8213.75,8317.8,8218.82
2005-11-09,8405.46,8269.09,8308.78,8332.01
2005-11-10,8342.53,8265.26,8308.93,8314.39
2005-11-11,8483.68,8332.94,8471.04,8332.94
2005-11-14,8569.91,8416.89,8494.29,8503.7
2005-11-16,8606.95,8503,8595.92,8511.1
2005-11-17,8662.57,8547.34,8649.52,8611.79
2005-11-18,8739.57,8661.6,8686.65,8669.84
2005-11-21,8713.1,8586.92,8610.74,8699.27
2005-11-22,8664.46,8518.18,8534.97,8602.82
2005-11-23,8649.68,8537.48,8638.34,8542.61
2005-11-24,8765.71,8655.14,8744.04,8655.14
2005-11-25,8863.93,8760.7,8853.21,8760.7
2005-11-26,8912.12,8858.2,8889.03,8858.2
2005-11-28,9005.63,8905.68,8994.94,8905.68
2005-11-29,9000.65,8875.82,8931.16,9000.65
2005-11-30,9033.99,8768.8,8788.81,8962.92
2005-12-01,8960.11,8769.56,8944.78,8813.82
2005-12-02,9057.97,8943.7,8961.61,9010.58
2005-12-05,9010.73,8803.37,8823.31,8965.83
2005-12-06,8915.12,8783.93,8815.53,8827
2005-12-07,8915.88,8825.93,8895.81,8825.93
2005-12-08,8931.58,8826.39,8906.31,8912.74
2005-12-09,9080.76,8907.72,9067.28,8907.72
2005-12-12,9175.6,9092.65,9133.67,9092.65
2005-12-13,9274.19,9111.03,9263.9,9160.76
2005-12-14,9309.01,9199.85,9241.76,9264.99
2005-12-15,9298.28,9117.26,9170.4,9259.78
2005-12-16,9290.31,9137.16,9284.46,9191.63
2005-12-19,9402.68,9263.32,9394.27,9263.32
2005-12-20,9427.57,9310.63,9346.24,9400.25
2005-12-21,9423.25,9272.76,9339.17,9349.24
2005-12-22,9413.7,9328.76,9372.3,9398.62
2005-12-23,9442.98,9237.94,9256.91,9417.29
2005-12-26,9262.48,9050.51,9085.89,9254.09
2005-12-27,9297.07,9020.8,9283.16,9071.25
2005-12-28,9350.82,9207.27,9257.51,9292.18
2005-12-29,9338.11,9271.63,9323.25,9272.63
2005-12-30,9427.23,9311.53,9397.93,9339.32
2006-01-02,9457.09,9366.09,9390.14,9422.49
2006-01-03,9546.78,9390.79,9539.37,9401.83
2006-01-04,9664.94,9523.29,9648.08,9523.29
2006-01-05,9679.72,9571.31,9617.74,9638.27
2006-01-06,9680.92,9535.66,9640.29,9635.09
2006-01-09,9689.68,9539.63,9583.45,9643.92
2006-01-10,9600.08,9418.63,9445.3,9584.47
2006-01-12,9435.26,9303.71,9380.88,9334.13
2006-01-13,9471.89,9362.25,9374.19,9425.07
2006-01-16,9397.62,9287.09,9311.19,9382.86
2006-01-17,9421.52,9289.23,9314.13,9317.99
2006-01-18,9302.78,9158.44,9237.53,9293.8
2006-01-19,9473.86,9271.63,9449.84,9271.63
2006-01-20,9556.19,9466.1,9520.96,9493.39
2006-01-23,9503.4,9432.93,9464.9,9467.56
2006-01-24,9574.14,9503.42,9549.92,9503.42
2006-01-25,9714.48,9580.3,9685.74,9580.3
2006-01-27,9883.95,9764.26,9870.79,9764.26
2006-01-30,9945.19,9803.68,9849.03,9896.46
2006-01-31,9939.55,9873.37,9919.89,9892.23
2006-02-01,9993.92,9819.32,9859.26,9959.24
2006-02-02,9956.1,9816.01,9843.87,9890.9
2006-02-03,9837.74,9713.51,9742.58,9834.97
2006-02-06,10002.83,9739.71,9980.42,9746.09
2006-02-07,10099.58,9972.43,10082.28,9993.39
2006-02-08,10083.53,9958.55,10044.82,10083.53
2006-02-10,10122.25,10057.07,10110.97,10066.36
2006-02-13,10182.77,10096.28,10173.25,10117.5
2006-02-14,10185.06,10064.46,10086.63,10180.51
2006-02-15,10191.97,10036.01,10113.18,10144.9
2006-02-16,10195.42,10110.46,10124.3,10133.42
2006-02-17,10184.04,9970,9981.11,10168.55
2006-02-20,10092.85,9896.64,10079.3,10002.36
2006-02-21,10195.51,10108.16,10168.11,10108.16
2006-02-22,10237.61,10157.26,10224.32,10179.26
2006-02-23,10304.88,10228.22,10244.05,10268.51
2006-02-24,10271.67,10177.12,10200.76,10256.74
2006-02-27,10296.22,10109.34,10282.09,10214.58
2006-02-28,10422.65,10206.06,10370.24,10308.71
2006-03-01,10573.29,10344.26,10565.47,10368.75
2006-03-02,10706.22,10593.8,10626.78,10597.19
2006-03-03,10690,10556.03,10595.43,10649.28
2006-03-06,10742.31,10616.99,10735.36,10616.99
2006-03-07,10753.13,10661.62,10725.67,10747.87
2006-03-08,10740.6,10493.91,10508.85,10728.39
2006-03-09,10593.08,10376.54,10573.54,10533.89
2006-03-10,10782.34,10581.64,10765.16,10581.64
2006-03-13,10884.48,10782.53,10803.71,10795.99
2006-03-14,10896.39,10761.22,10801.72,10796.82
2006-03-16,10889.25,10830.19,10878.74,10859.39
2006-03-17,10951.38,10844.03,10860.04,10902.26
2006-03-20,10946.94,10889.41,10941.11,10903.25
2006-03-21,11017.25,10863.61,10905.2,10945.62
2006-03-22,10935.09,10784.42,10841.35,10900.02
2006-03-23,10924.29,10792.98,10840.59,10861.95
2006-03-24,10966.06,10851.8,10950.3,10851.8
2006-03-27,11101.42,10996.36,11079.02,10996.36
2006-03-28,11146.85,11051.13,11086.03,11114.43
2006-03-29,11197.64,11103.87,11183.48,11103.87
2006-03-30,11338.66,11227.82,11307.04,11241.78
2006-03-31,11356.95,11231.16,11279.96,11325.96
2006-04-03,11579.1,11342.96,11564.36,11342.96
2006-04-04,11710.69,11570.11,11638.01,11599.8
2006-04-05,11755.2,11653.39,11746.9,11671.14
2006-04-07,11930.66,11564.87,11589.44,11845.13
2006-04-10,11691.92,11535.28,11662.55,11620.38
2006-04-12,11702.77,11302.78,11355.73,11693.15
2006-04-13,11380.83,11008.43,11237.23,11366.91
2006-04-17,11560.9,11323.74,11539.68,11323.74
2006-04-18,11834.77,11624.97,11821.57,11624.97
2006-04-19,11986.09,11799.62,11895.98,11880.05
2006-04-20,12053.74,11866.21,12039.55,11941.49
2006-04-21,12102,11860.35,12030.3,12053.9
2006-04-24,12071.07,11882.48,11915.24,12063.73
2006-04-25,11953,11621.61,11646.78,11943.08
2006-04-26,11965.09,11635.4,11938.53,11677.05
2006-04-27,12086.91,11803.49,11835.02,11968.8
2006-04-28,11877.32,11344.61,11851.93,11698.68
2006-04-29,12061.06,11881.51,12042.56,11881.51
2006-05-02,12288.51,12103.78,12218.78,12103.78
2006-05-03,12337.01,12134.19,12310.72,12231.12
2006-05-04,12482.91,12264.14,12347.63,12343.63
2006-05-05,12443.54,12304.59,12359.7,12373.47
2006-05-08,12511.07,12393.22,12462.47,12393.22
2006-05-09,12546.47,12356.04,12513.86,12488.38
2006-05-10,12624.37,12530.98,12612.38,12546.93
2006-05-11,12671.11,12397.02,12435.41,12631.54
2006-05-12,12421.76,12224.44,12285.11,12400.71
2006-05-15,12272.64,11770.76,11822.2,12272.64
2006-05-16,11954.51,11378.96,11873.73,11861.18
2006-05-17,12238.81,11962.87,12217.81,11962.87
2006-05-18,12163.98,11330.45,11391.43,12163.98
2006-05-19,11697.11,10799.01,10938.61,11549.67
2006-05-22,11142.9,9826.91,10481.77,11071.63
2006-05-23,10859.2,10185.48,10822.78,10590.67
2006-05-24,11000.96,10504.59,10573.15,10830.98
2006-05-25,10720.67,10274.93,10666.32,10520.9
2006-05-26,11050.77,10735.14,10809.35,10735.14
2006-05-29,10992.38,10781.61,10853.14,10855.03
2006-05-30,10988.23,10722.92,10786.63,10886.61
2006-05-31,10679.49,10111.96,10398.61,10679.49
2006-06-01,10597.23,10017.82,10071.42,10472.46
2006-06-02,10477.35,10011.45,10451.33,10104.57
2006-06-05,10552.38,10186.33,10213.48,10537.08
2006-06-06,10192.73,9884.89,9957.32,10087.96
2006-06-07,10051.81,9609.21,9756.76,9919.28
2006-06-08,9664.9,9200.8,9295.81,9664.9
2006-06-09,9849.2,9262.2,9810.46,9270.78
2006-06-12,9859.38,9428.03,9476.15,9858.47
2006-06-13,9360.06,8993.58,9062.65,9360.06
2006-06-14,9387.06,8799.01,8929.44,9156.97
2006-06-15,9589.05,9092.16,9545.06,9133.36
2006-06-16,10118.28,9703.06,9884.51,9703.06
2006-06-19,10049.94,9755.21,9997.84,9903.11
2006-06-20,9958.33,9745.17,9822.52,9958.33
2006-06-21,10054.05,9752.65,10040.14,9828.93
2006-06-22,10362.74,10093.38,10275.88,10093.38
2006-06-23,10453.61,10025.19,10401.3,10201.31
2006-06-25,10510.07,10367.04,10412.93,10443.6
2006-06-26,10451.47,9991.12,10042.06,10427.85
2006-06-27,10224.26,9901.58,10151.01,10058.29
2006-06-28,10204.66,9909.76,10129.7,10067.55
2006-06-29,10326.05,10109.56,10162.16,10193.94
2006-06-30,10626.84,10316.12,10609.25,10316.12
2006-07-03,10729.92,10589.46,10695.26,10616.97
2006-07-04,10800.11,10644.72,10662.22,10755.45
2006-07-05,10940.45,10611.35,10919.64,10641.33
2006-07-06,10839.53,10703,10767.97,10836.49
2006-07-07,10887.67,10440.02,10509.53,10813.75
2006-07-10,10704.78,10461.73,10684.3,10484.25
2006-07-11,10704.01,10566.71,10614.35,10699.62
2006-07-12,10939.68,10549.85,10930.09,10604.64
2006-07-13,10922.61,10797.49,10858.5,10922.61
2006-07-14,10782.98,10563.76,10678.22,10782.98
2006-07-17,10647.26,10262.57,10293.22,10647.26
2006-07-18,10406.43,10149.85,10226.78,10336.62
2006-07-19,10408.16,9972.73,10007.34,10320.59
2006-07-20,10409.58,10189.67,10352.94,10189.67
2006-07-21,10336.38,10035.24,10085.91,10336.38
2006-07-24,10252.75,9875.35,10215.37,10042.47
2006-07-25,10443.05,10302.62,10415.61,10351.75
2006-07-26,10648.77,10362.61,10617.27,10465.34
2006-07-27,10762.67,10589.68,10741.59,10671.77
2006-07-28,10787.65,10603.83,10680.23,10787.65
2006-07-31,10853.91,10710.29,10743.88,10759.19
2006-08-01,10777.47,10645.99,10751.66,10737.5
2006-08-02,10891.38,10730.13,10876.19,10747.13
2006-08-03,11081.9,10875.87,10923.16,10929.03
2006-08-04,11039.34,10810.04,10866.51,10939.8
2006-08-07,10869.66,10780.01,10812.64,10863.28
2006-08-08,11028.02,10839.53,11014.97,10839.53
2006-08-09,11187.65,10939.21,11145.18,10990.73
2006-08-10,11213.03,11051.75,11149.17,11175
2006-08-11,11241.11,11069.25,11192.46,11181.34
2006-08-14,11330.3,11221.86,11312.99,11221.86
2006-08-16,11507.92,11384.05,11448.31,11384.05
2006-08-17,11551.59,11379.44,11477.48,11498.47
2006-08-18,11508.17,11409.11,11465.72,11498.51
2006-08-21,11531.6,11375.9,11511.68,11488.03
2006-08-22,11619.86,11460.93,11502.62,11547.42
2006-08-23,11579.92,11374.86,11406.65,11579.92
2006-08-24,11566.89,11297.23,11531.95,11367.74
2006-08-25,11635.25,11542.1,11572.2,11589.35
2006-08-28,11633.35,11552.44,11619.52,11583.73
2006-08-29,11739.77,11651.96,11706.85,11651.96
2006-08-30,11756.08,11643.38,11723.92,11735.05
2006-08-31,11794.43,11675.08,11699.05,11754.07
2006-09-01,11795.02,11666.01,11778.02,11699.57
2006-09-04,11939.96,11824.49,11914.21,11824.49
2006-09-05,11945.53,11847.93,11904.6,11927.42
2006-09-06,11983.48,11904.92,11933.21,11908.53
2006-09-07,11921.3,11815.43,11853.85,11893.33
2006-09-08,11940.58,11825.22,11918.65,11859.44
2006-09-11,11971.6,11505.6,11550.69,11959.56
2006-09-12,11671.8,11444.18,11660.79,11564.95
2006-09-13,11938.41,11723.78,11893.79,11723.78
2006-09-14,12003.68,11892.24,11973.02,11936.8
2006-09-15,12041.7,11847.61,12009.59,11977.69
2006-09-18,12114.95,12006.19,12071.3,12006.19
2006-09-19,12152.6,11915.21,11970.47,12103.44
2006-09-20,12128.99,11833.61,12109.14,11946.32
2006-09-21,12285.9,12167.91,12274.27,12167.91
2006-09-22,12303.42,12170.2,12236.78,12244.41
2006-09-25,12273.71,12145.09,12173.91,12257.27
2006-09-26,12331.45,12160.58,12321.19,12206.79
2006-09-27,12442.82,12339.98,12366.91,12359.01
2006-09-28,12431.79,12340.17,12380.74,12388.66
2006-09-29,12485.17,12381.29,12454.42,12414.66
2006-10-03,12489.28,12343.8,12366.39,12473.79
2006-10-04,12419.65,12178.83,12204.01,12401.09
2006-10-05,12415.97,12299.21,12389.41,12299.21
2006-10-06,12434.22,12357.69,12372.81,12391.26
2006-10-09,12429.74,12261.49,12365.83,12335.82
2006-10-10,12481.93,12341.34,12363.77,12416.43
2006-10-11,12514.18,12301.51,12353.49,12446.72
2006-10-12,12558.71,12315.02,12537.98,12387.89
2006-10-13,12756.23,12632.62,12736.42,12632.62
2006-10-16,12953.76,12785.03,12928.18,12785.03
2006-10-17,12994.45,12819.35,12883.83,12981.53
2006-10-18,12920.59,12830.84,12858.48,12875.38
2006-10-19,12925.6,12654.98,12723.59,12881.8
2006-10-20,12849.02,12679.85,12709.4,12756.41
2006-10-21,12837.28,12714.72,12736.82,12785.29
2006-10-23,12766.3,12612.36,12623.28,12757.31
2006-10-26,12718.31,12636.16,12698.41,12636.16
2006-10-27,12921.23,12741.85,12906.81,12741.85
2006-10-30,13039.3,12844.85,13024.26,12925.43
2006-10-31,13075.85,12907.94,12961.9,13048.76
2006-11-01,13050.73,12937.3,13033.04,12992.62
2006-11-02,13137.74,13014.65,13091.12,13062.52
2006-11-03,13146.86,13017.84,13130.79,13119.34
2006-11-06,13206.87,13111.65,13186.89,13155.11
2006-11-07,13300.69,13135.21,13156.66,13208.79
2006-11-08,13202.68,12950.07,13072.51,13176.08
2006-11-09,13192.89,13069.85,13137.49,13107.78
2006-11-10,13303.85,13104.98,13282.91,13187.51
2006-11-13,13410.08,13287.28,13399,13295.24
2006-11-14,13486.74,13380.77,13425.5,13439.71
2006-11-15,13506.08,13390.79,13469.37,13476.28
2006-11-16,13588.01,13459.28,13505.89,13500.7
2006-11-17,13678.04,13383.43,13429.48,13678.04
2006-11-20,13463.06,13200.36,13430.71,13390.95
2006-11-21,13630.41,13434.58,13616.77,13434.58
2006-11-22,13740.39,13625.09,13706.53,13625.09
2006-11-23,13790.82,13643.47,13680.83,13667.13
2006-11-24,13767.85,13665.52,13703.33,13669.81
2006-11-27,13799.08,13716.46,13773.59,13716.46
2006-11-28,13691.12,13577.38,13601.95,13690.67
2006-11-29,13711.76,13586.04,13616.73,13649.2
2006-11-30,13745.16,13630.58,13696.31,13630.9
2006-12-01,13857.81,13725.78,13844.78,13729.67
2006-12-04,13912.54,13828.51,13874.33,13846.71
2006-12-05,14028.47,13905.65,13937.65,14028.47
2006-12-06,14035.3,13847.67,13949,13951.09
2006-12-07,14002.72,13915.74,13972.03,13962.94
2006-12-08,14009.56,13756.86,13799.49,14007.67
2006-12-11,13801.98,13261.73,13399.43,13783
2006-12-12,13492.21,12801.65,12995.02,13413.61
2006-12-13,13223,12830.38,13181.34,13011.37
2006-12-14,13524.77,13239.79,13487.16,13256.81
2006-12-15,13669.65,13545.6,13614.52,13545.6
2006-12-18,13744.17,13416.4,13731.09,13695.6
2006-12-19,13748.62,13237.39,13382.01,13737.36
2006-12-20,13568.09,13232.56,13340.21,13452.69
2006-12-21,13441.36,13182.35,13384.86,13313.91
2006-12-22,13493.88,13362.11,13471.74,13398.13
2006-12-26,13726.62,13490.77,13708.34,13501.44
2006-12-27,13911.59,13734.01,13859.69,13734.01
2006-12-28,13960.39,13819.77,13846.34,13893.29
2006-12-29,13929.1,13770.06,13786.91,13873.03
